stock_code,description,forecast_origin,target_month,model,prediction,lag_1,rolling_mean_3,abc_class,is_active,status
23229,VINTAGE DONKEY TAIL GAME,2011-11,2011-12,M2_gbm_poisson,233.878791,461,334.333333,C,True,Forecast
23230,WRAP ALPHABET DESIGN,2011-11,2011-12,M2_gbm_poisson,256.902502,900,683.333333,B,True,Forecast
23231,WRAP DOILEY DESIGN,2011-11,2011-12,M2_gbm_poisson,215.576541,550,641.333333,B,True,Forecast
23232,WRAP VINTAGE LEAF DESIGN,2011-11,2011-12,M2_gbm_poisson,382.322816,1025,1033.333333,B,True,Forecast
23233,WRAP POPPIES  DESIGN,2011-11,2011-12,M2_gbm_poisson,154.781467,225,533.333333,C,True,Forecast
23234,BISCUIT TIN VINTAGE CHRISTMAS,2011-11,2011-12,M2_gbm_poisson,211.059745,347,397.666667,C,True,Forecast
23235,STORAGE TIN VINTAGE LEAF,2011-11,2011-12,M2_gbm_poisson,40.970547,19,41.000000,C,True,Forecast
23236,STORAGE TIN VINTAGE DOILY,2011-11,2011-12,M2_gbm_poisson,261.557475,294,367.666667,C,True,Forecast
23237,SET OF 4 KNICK KNACK TINS LEAF,2011-11,2011-12,M2_gbm_poisson,91.493142,166,139.666667,C,True,Forecast
23238,SET OF 4 KNICK KNACK TINS LONDON,2011-11,2011-12,M2_gbm_poisson,179.728231,274,264.000000,C,True,Forecast
23239,SET OF 4 KNICK KNACK TINS POPPIES,2011-11,2011-12,M2_gbm_poisson,64.975158,87,85.333333,C,True,Forecast
23240,SET OF 4 KNICK KNACK TINS DOILY,2011-11,2011-12,M2_gbm_poisson,308.035735,567,623.666667,C,True,Forecast
23241,TREASURE TIN GYMKHANA DESIGN,2011-11,2011-12,M2_gbm_poisson,205.240613,286,363.000000,C,True,Forecast
23242,TREASURE TIN BUFFALO BILL,2011-11,2011-12,M2_gbm_poisson,132.297193,141,212.000000,C,True,Forecast
23243,SET OF TEA COFFEE SUGAR TINS PANTRY,2011-11,2011-12,M2_gbm_poisson,364.173587,469,950.333333,C,True,Forecast
23244,ROUND STORAGE TIN VINTAGE LEAF,2011-11,2011-12,M2_gbm_poisson,91.317893,157,90.333333,C,True,Forecast
23245,SET OF 3 REGENCY CAKE TINS,2011-11,2011-12,M2_gbm_poisson,549.247064,775,858.666667,C,True,Forecast
23247,BISCUIT TIN 50'S CHRISTMAS,2011-11,2011-12,M2_gbm_poisson,317.495341,686,563.333333,C,True,Forecast
23249,VINTAGE RED ENAMEL TRIM PLATE,2011-11,2011-12,M2_gbm_poisson,69.334495,68,107.333333,C,True,Forecast
23250,VINTAGE RED TRIM ENAMEL BOWL,2011-11,2011-12,M2_gbm_poisson,104.981368,223,201.666667,C,True,Forecast
23251,VINTAGE RED ENAMEL TRIM MUG,2011-11,2011-12,M2_gbm_poisson,131.249382,232,235.000000,C,True,Forecast
23252,VINTAGE RED ENAMEL TRIM JUG,2011-11,2011-12,M2_gbm_poisson,63.905936,72,80.333333,C,True,Forecast
23253,16 PIECE CUTLERY SET PANTRY DESIGN,2011-11,2011-12,M2_gbm_poisson,21.229950,14,18.333333,B,True,Forecast
23254,CHILDRENS CUTLERY DOLLY GIRL,2011-11,2011-12,M2_gbm_poisson,180.598355,317,218.000000,B,True,Forecast
23255,CHILDRENS CUTLERY CIRCUS PARADE,2011-11,2011-12,M2_gbm_poisson,82.408994,114,127.666667,B,True,Forecast
23256,CHILDRENS CUTLERY SPACEBOY,2011-11,2011-12,M2_gbm_poisson,194.741799,345,259.000000,B,True,Forecast
23263,SET OF 3 WOODEN HEART DECORATIONS,2011-11,2011-12,M2_gbm_poisson,577.733817,1124,895.000000,C,True,Forecast
23264,SET OF 3 WOODEN SLEIGH DECORATIONS,2011-11,2011-12,M2_gbm_poisson,284.561977,633,517.000000,C,True,Forecast
23265,SET OF 3 WOODEN TREE DECORATIONS,2011-11,2011-12,M2_gbm_poisson,299.601995,656,489.000000,C,True,Forecast
23266,SET OF 3 WOODEN STOCKING DECORATION,2011-11,2011-12,M2_gbm_poisson,289.327167,653,531.333333,C,True,Forecast
23267,SET OF 4 SANTA PLACE SETTINGS,2011-11,2011-12,M2_gbm_poisson,181.060962,382,315.666667,C,True,Forecast
23268,SET OF 2 CERAMIC CHRISTMAS REINDEER,2011-11,2011-12,M2_gbm_poisson,38.946225,3,185.666667,C,True,Forecast
23269,SET OF 2 CERAMIC CHRISTMAS TREES,2011-11,2011-12,M2_gbm_poisson,114.341498,259,222.000000,C,True,Forecast
23270,SET OF 2 CERAMIC PAINTED HEARTS,2011-11,2011-12,M2_gbm_poisson,140.065743,192,188.666667,C,True,Forecast
23271,CHRISTMAS TABLE SILVER CANDLE SPIKE,2011-11,2011-12,M2_gbm_poisson,222.857047,472,512.333333,C,True,Forecast
23272,TREE T-LIGHT HOLDER WILLIE WINKIE,2011-11,2011-12,M2_gbm_poisson,53.702063,54,67.333333,C,True,Forecast
23273,HEART T-LIGHT HOLDER WILLIE WINKIE,2011-11,2011-12,M2_gbm_poisson,107.297086,195,216.666667,C,True,Forecast
23274,STAR T-LIGHT HOLDER WILLIE WINKIE,2011-11,2011-12,M2_gbm_poisson,124.587794,247,321.000000,C,True,Forecast
23275,SET OF 3 HANGING OWLS OLLIE BEAK,2011-11,2011-12,M2_gbm_poisson,686.990297,1514,833.666667,C,True,Forecast
23280,FOLDING BUTTERFLY MIRROR HOT PINK,2011-11,2011-12,M2_gbm_poisson,127.783617,212,157.333333,C,True,Forecast
23281,FOLDING BUTTERFLY MIRROR RED,2011-11,2011-12,M2_gbm_poisson,64.194076,80,68.000000,C,True,Forecast
23282,FOLDING BUTTERFLY MIRROR IVORY,2011-11,2011-12,M2_gbm_poisson,73.644059,111,96.666667,C,True,Forecast
23283,DOORMAT VINTAGE LEAF,2011-11,2011-12,M2_gbm_poisson,74.165919,105,146.333333,B,True,Forecast
23284,DOORMAT KEEP CALM AND COME IN,2011-11,2011-12,M2_gbm_poisson,536.525934,729,1002.666667,A,True,Forecast
23285,PINK VINTAGE SPOT BEAKER,2011-11,2011-12,M2_gbm_poisson,256.207903,66,777.333333,C,True,Forecast
23286,BLUE VINTAGE SPOT BEAKER,2011-11,2011-12,M2_gbm_poisson,264.665219,195,811.000000,C,True,Forecast
23287,RED VINTAGE SPOT BEAKER,2011-11,2011-12,M2_gbm_poisson,101.432541,86,148.666667,C,True,Forecast
23288,GREEN VINTAGE SPOT BEAKER,2011-11,2011-12,M2_gbm_poisson,215.570358,178,800.333333,C,True,Forecast
23289,DOLLY GIRL CHILDRENS BOWL,2011-11,2011-12,M2_gbm_poisson,153.411098,201,241.666667,C,True,Forecast
23290,SPACEBOY CHILDRENS BOWL,2011-11,2011-12,M2_gbm_poisson,230.738687,478,430.000000,C,True,Forecast
23291,DOLLY GIRL CHILDRENS CUP,2011-11,2011-12,M2_gbm_poisson,155.123960,201,233.666667,C,True,Forecast
23292,SPACEBOY CHILDRENS CUP,2011-11,2011-12,M2_gbm_poisson,208.520092,330,337.666667,C,True,Forecast
23293,SET OF 12 FAIRY CAKE BAKING CASES,2011-11,2011-12,M2_gbm_poisson,945.737762,1678,1520.666667,C,True,Forecast
23294,SET OF 6 SNACK LOAF BAKING CASES,2011-11,2011-12,M2_gbm_poisson,459.936165,734,743.000000,C,True,Forecast
23295,SET OF 12 MINI LOAF BAKING CASES,2011-11,2011-12,M2_gbm_poisson,502.803364,934,1035.333333,C,True,Forecast
23296,SET OF 6 TEA TIME BAKING CASES,2011-11,2011-12,M2_gbm_poisson,486.310191,954,799.333333,C,True,Forecast
23297,SET 40 HEART SHAPE PETIT FOUR CASES,2011-11,2011-12,M2_gbm_poisson,51.084298,9,261.000000,C,True,Forecast
23298,SPOTTY BUNTING,2011-11,2011-12,M2_gbm_poisson,618.327132,889,800.666667,A,True,Forecast
23299,FOOD COVER WITH BEADS SET 2,2011-11,2011-12,M2_gbm_poisson,37.382973,20,38.666667,B,True,Forecast
23300,GARDENERS KNEELING PAD CUP OF TEA,2011-11,2011-12,M2_gbm_poisson,719.861593,1535,966.000000,B,True,Forecast
23301,GARDENERS KNEELING PAD KEEP CALM,2011-11,2011-12,M2_gbm_poisson,1067.007968,2754,1624.000000,B,True,Forecast
23302,KNEELING MAT HOUSEWORK  DESIGN,2011-11,2011-12,M2_gbm_poisson,111.517865,241,148.666667,C,True,Forecast
23303,SET 4 PICNIC CUTLERY FONDANT,2011-11,2011-12,M2_gbm_poisson,40.994842,27,17.666667,C,True,Forecast
23304,SET 4 PICNIC CUTLERY CHERRY,2011-11,2011-12,M2_gbm_poisson,37.009445,39,15.666667,C,True,Forecast
23305,SET 4 PICNIC CUTLERY BLUEBERRY,2011-11,2011-12,M2_gbm_poisson,41.305389,31,19.333333,C,True,Forecast
23306,SET OF 36 DOILIES PANTRY DESIGN,2011-11,2011-12,M2_gbm_poisson,114.475656,69,243.666667,C,True,Forecast
23307,SET OF 60 PANTRY DESIGN CAKE CASES,2011-11,2011-12,M2_gbm_poisson,748.777313,887,1622.666667,C,True,Forecast
23308,SET OF 60 VINTAGE LEAF CAKE CASES,2011-11,2011-12,M2_gbm_poisson,403.818662,447,702.666667,C,True,Forecast
23309,SET OF 60 I LOVE LONDON CAKE CASES,2011-11,2011-12,M2_gbm_poisson,857.341582,1552,1416.666667,C,True,Forecast
23310,BUBBLEGUM RING ASSORTED,2011-11,2011-12,M2_gbm_poisson,1539.219845,2117,2332.333333,C,True,Forecast
23311,VINTAGE CHRISTMAS STOCKING,2011-11,2011-12,M2_gbm_poisson,477.059595,865,660.333333,C,True,Forecast
23312,VINTAGE CHRISTMAS GIFT SACK,2011-11,2011-12,M2_gbm_poisson,196.711364,428,352.000000,C,True,Forecast
23313,VINTAGE CHRISTMAS BUNTING,2011-11,2011-12,M2_gbm_poisson,606.795976,1249,762.000000,C,True,Forecast
23314,VINTAGE CHRISTMAS TABLECLOTH,2011-11,2011-12,M2_gbm_poisson,66.565448,80,84.666667,C,True,Forecast
23315,IVORY REFECTORY CLOCK,2011-11,2011-12,M2_gbm_poisson,40.221226,43,35.666667,C,True,Forecast
23316,RED REFECTORY CLOCK,2011-11,2011-12,M2_gbm_poisson,48.861537,44,47.333333,C,True,Forecast
23317,BLUE REFECTORY CLOCK,2011-11,2011-12,M2_gbm_poisson,43.669717,38,33.666667,C,True,Forecast
23318,BOX OF 6 MINI VINTAGE CRACKERS,2011-11,2011-12,M2_gbm_poisson,562.382391,1302,1050.666667,C,True,Forecast
23319,BOX OF 6 MINI 50'S CRACKERS,2011-11,2011-12,M2_gbm_poisson,679.881990,1378,1077.666667,C,True,Forecast
23320,GIANT 50'S CHRISTMAS CRACKER,2011-11,2011-12,M2_gbm_poisson,430.130160,801,663.666667,C,True,Forecast
23321,SMALL WHITE HEART OF WICKER,2011-11,2011-12,M2_gbm_poisson,706.624787,1394,977.000000,C,True,Forecast
23322,LARGE WHITE HEART OF WICKER,2011-11,2011-12,M2_gbm_poisson,459.426126,821,667.666667,C,True,Forecast
23323,WHITE WICKER STAR,2011-11,2011-12,M2_gbm_poisson,262.904966,533,379.333333,C,True,Forecast
23324,RUSTIC STRAWBERRY JAM POT LARGE,2011-11,2011-12,M2_gbm_poisson,48.991659,47,89.000000,C,True,Forecast
23325,RUSTIC STRAWBERRY JAM POT SMALL,2011-11,2011-12,M2_gbm_poisson,64.016153,70,126.000000,C,True,Forecast
23326,HANGING MINI COLOURED BOTTLES,2011-11,2011-12,M2_gbm_poisson,144.143785,183,566.000000,C,True,Forecast
23327,HANGING CLEAR MINI BOTTLE,2011-11,2011-12,M2_gbm_poisson,111.995101,290,443.666667,C,True,Forecast
23328,SET 6 SCHOOL MILK BOTTLES IN CRATE,2011-11,2011-12,M2_gbm_poisson,405.406465,921,670.666667,C,True,Forecast
23329,DECORATIVE WICKER HEART LARGE,2011-11,2011-12,M2_gbm_poisson,255.518090,527,445.666667,C,True,Forecast
23330,DECORATIVE WICKER HEART MEDIUM,2011-11,2011-12,M2_gbm_poisson,279.168425,674,505.666667,C,True,Forecast
23331,DECORATIVE WICKER HEART SMALL,2011-11,2011-12,M2_gbm_poisson,179.965459,400,370.333333,C,True,Forecast
23332,IVORY WICKER HEART LARGE,2011-11,2011-12,M2_gbm_poisson,248.299382,578,524.666667,C,True,Forecast
23333,IVORY WICKER HEART MEDIUM,2011-11,2011-12,M2_gbm_poisson,350.394626,823,562.666667,C,True,Forecast
23334,IVORY WICKER HEART SMALL,2011-11,2011-12,M2_gbm_poisson,235.816134,510,556.333333,C,True,Forecast
23335,EGG FRYING PAN IVORY,2011-11,2011-12,M2_gbm_poisson,64.901175,84,63.000000,C,True,Forecast
23336,EGG FRYING PAN PINK,2011-11,2011-12,M2_gbm_poisson,49.930388,39,50.000000,C,True,Forecast
23337,EGG FRYING PAN MINT,2011-11,2011-12,M2_gbm_poisson,54.202341,59,41.666667,C,True,Forecast
23338,EGG FRYING PAN RED,2011-11,2011-12,M2_gbm_poisson,70.144389,89,68.333333,C,True,Forecast
23339,EGG FRYING PAN BLUE,2011-11,2011-12,M2_gbm_poisson,45.100836,51,38.000000,C,True,Forecast
23340,VINTAGE CHRISTMAS CAKE FRILL,2011-11,2011-12,M2_gbm_poisson,173.511580,205,702.000000,C,True,Forecast
23341,PINK DINER WALL CLOCK,2011-11,2011-12,M2_gbm_poisson,48.169353,39,59.000000,C,True,Forecast
23342,MINT DINER WALL CLOCK,2011-11,2011-12,M2_gbm_poisson,61.323093,57,87.000000,C,True,Forecast
23343,JUMBO BAG VINTAGE CHRISTMAS,2011-11,2011-12,M2_gbm_poisson,950.688796,2205,1539.333333,C,True,Forecast
23344,JUMBO BAG 50'S CHRISTMAS,2011-11,2011-12,M2_gbm_poisson,1779.746942,4057,2708.333333,C,True,Forecast
23345,DOLLY GIRL BEAKER,2011-11,2011-12,M2_gbm_poisson,177.640459,165,449.333333,C,True,Forecast
23346,SPACEBOY BEAKER,2011-11,2011-12,M2_gbm_poisson,269.553431,281,519.333333,C,True,Forecast
23347,I LOVE LONDON BEAKER,2011-11,2011-12,M2_gbm_poisson,72.778355,119,178.333333,C,True,Forecast
23348,CHILDRENS TOY COOKING UTENSIL SET,2011-11,2011-12,M2_gbm_poisson,115.813788,206,224.333333,C,True,Forecast
23349,ROLL WRAP VINTAGE CHRISTMAS,2011-11,2011-12,M2_gbm_poisson,545.008417,1146,940.333333,C,True,Forecast
23350,ROLL WRAP VINTAGE SPOT,2011-11,2011-12,M2_gbm_poisson,391.629041,852,744.666667,C,True,Forecast
23351,ROLL WRAP 50'S CHRISTMAS,2011-11,2011-12,M2_gbm_poisson,706.382420,1378,1017.000000,C,True,Forecast
23352,ROLL WRAP 50'S RED CHRISTMAS,2011-11,2011-12,M2_gbm_poisson,255.414491,556,501.333333,C,True,Forecast
23353,6 GIFT TAGS VINTAGE CHRISTMAS,2011-11,2011-12,M2_gbm_poisson,628.334754,1288,1122.666667,C,True,Forecast
23354,6 GIFT TAGS 50'S CHRISTMAS,2011-11,2011-12,M2_gbm_poisson,631.826784,1273,1114.666667,C,True,Forecast
23355,HOT WATER BOTTLE KEEP CALM,2011-11,2011-12,M2_gbm_poisson,1053.319316,2349,1669.333333,C,True,Forecast
23356,LOVE HOT WATER BOTTLE,2011-11,2011-12,M2_gbm_poisson,650.139798,1084,724.333333,C,True,Forecast
23357,HOT WATER BOTTLE SEX BOMB,2011-11,2011-12,M2_gbm_poisson,75.822649,119,122.000000,C,True,Forecast
23358,HOT STUFF HOT WATER BOTTLE,2011-11,2011-12,M2_gbm_poisson,85.161222,184,151.000000,C,True,Forecast
23359,SET OF 12 T-LIGHTS VINTAGE DOILY,2011-11,2011-12,M2_gbm_poisson,111.435665,232,242.666667,C,True,Forecast
23360,SET 8 CANDLES VINTAGE DOILY,2011-11,2011-12,M2_gbm_poisson,134.444206,229,291.000000,C,True,Forecast
23365,SET 12 COLOUR PENCILS LOVE LONDON,2011-11,2011-12,M2_gbm_poisson,355.587005,934,597.000000,C,True,Forecast
23366,SET 12 COLOURING PENCILS DOILY,2011-11,2011-12,M2_gbm_poisson,680.427456,1197,672.000000,C,True,Forecast
23367,SET 12 COLOUR PENCILS SPACEBOY,2011-11,2011-12,M2_gbm_poisson,867.273539,1464,991.666667,C,True,Forecast
23368,SET 12 COLOUR PENCILS DOLLY GIRL,2011-11,2011-12,M2_gbm_poisson,524.649008,904,747.000000,C,True,Forecast
23369,SET 36 COLOUR PENCILS LOVE LONDON,2011-11,2011-12,M2_gbm_poisson,237.018848,480,333.666667,C,True,Forecast
23370,SET 36 COLOURING PENCILS DOILY,2011-11,2011-12,M2_gbm_poisson,267.687928,570,480.333333,C,True,Forecast
23371,SET 36 COLOUR PENCILS SPACEBOY,2011-11,2011-12,M2_gbm_poisson,360.148940,844,540.000000,C,True,Forecast
23372,SET 36 COLOUR PENCILS DOLLY GIRL,2011-11,2011-12,M2_gbm_poisson,258.707333,633,446.666667,C,True,Forecast
23373,VINTAGE CHRISTMAS PAPER GIFT BAG,2011-11,2011-12,M2_gbm_poisson,140.603549,295,493.666667,C,True,Forecast
23374,RED SPOT PAPER GIFT BAG,2011-11,2011-12,M2_gbm_poisson,212.345025,463,664.000000,C,True,Forecast
23375,50'S CHRISTMAS PAPER GIFT BAG,2011-11,2011-12,M2_gbm_poisson,179.499195,349,424.666667,C,True,Forecast
23376,PACK OF 12 VINTAGE CHRISTMAS TISSUE,2011-11,2011-12,M2_gbm_poisson,517.483787,1134,945.333333,C,True,Forecast
23377,PACK OF 12 DOLLY GIRL TISSUES,2011-11,2011-12,M2_gbm_poisson,210.278774,312,433.666667,C,True,Forecast
23378,PACK OF 12 50'S CHRISTMAS TISSUES,2011-11,2011-12,M2_gbm_poisson,740.781703,1440,1265.666667,C,True,Forecast
23379,PACK OF 12 RED APPLE TISSUES,2011-11,2011-12,M2_gbm_poisson,160.335530,161,396.666667,C,True,Forecast
23380,PACK OF 12 VINTAGE DOILY TISSUES,2011-11,2011-12,M2_gbm_poisson,242.867886,530,733.666667,C,True,Forecast
23381,PACK OF 12 VINTAGE LEAF TISSUES,2011-11,2011-12,M2_gbm_poisson,116.691135,152,471.666667,C,True,Forecast
23382,BOX OF 6 CHRISTMAS CAKE DECORATIONS,2011-11,2011-12,M2_gbm_poisson,387.509825,701,506.666667,C,True,Forecast
23388,WOODLAND MINI BACKPACK,2011-11,2011-12,M2_gbm_poisson,122.642332,175,262.000000,C,True,Forecast
23389,SPACEBOY MINI BACKPACK,2011-11,2011-12,M2_gbm_poisson,192.567728,342,354.333333,C,True,Forecast
23390,DOLLY GIRL MINI BACKPACK,2011-11,2011-12,M2_gbm_poisson,96.102997,108,220.666667,C,True,Forecast
23391,I LOVE LONDON MINI BACKPACK,2011-11,2011-12,M2_gbm_poisson,101.604998,156,121.000000,C,True,Forecast
23392,SPACEBOY ROCKET LOLLY MAKERS,2011-11,2011-12,M2_gbm_poisson,124.828040,180,203.666667,C,True,Forecast
23393,HOME SWEET HOME CUSHION COVER,2011-11,2011-12,M2_gbm_poisson,141.670142,244,254.666667,C,True,Forecast
23394,POSTE FRANCE CUSHION COVER,2011-11,2011-12,M2_gbm_poisson,119.304325,177,137.333333,C,True,Forecast
23395,BELLE JARDINIERE CUSHION COVER,2011-11,2011-12,M2_gbm_poisson,134.288861,235,231.333333,C,True,Forecast
23396,LE JARDIN BOTANIQUE CUSHION COVER,2011-11,2011-12,M2_gbm_poisson,131.791368,198,207.000000,C,True,Forecast
23397,FOOT STOOL HOME SWEET HOME,2011-11,2011-12,M2_gbm_poisson,117.376971,177,159.333333,C,True,Forecast
23398,HANGING HEART BONHEUR,2011-11,2011-12,M2_gbm_poisson,92.779740,139,177.666667,C,True,Forecast
23399,HOME SWEET HOME HANGING HEART,2011-11,2011-12,M2_gbm_poisson,242.472610,492,623.666667,C,True,Forecast
23400,SHELF WITH 4 HOOKS HOME SWEET HOME,2011-11,2011-12,M2_gbm_poisson,58.825733,37,152.666667,C,True,Forecast
23401,RUSTIC MIRROR WITH LACE HEART,2011-11,2011-12,M2_gbm_poisson,54.545736,41,101.333333,C,True,Forecast
23402,HOME SWEET HOME 3 PEG HANGER,2011-11,2011-12,M2_gbm_poisson,55.959519,52,92.666667,C,True,Forecast
23403,LETTER HOLDER HOME SWEET HOME,2011-11,2011-12,M2_gbm_poisson,122.898974,207,196.000000,C,True,Forecast
23404,HOME SWEET HOME BLACKBOARD,2011-11,2011-12,M2_gbm_poisson,175.193375,299,275.000000,C,True,Forecast
23405,HOME SWEET HOME 2 DRAWER CABINET,2011-11,2011-12,M2_gbm_poisson,65.890940,74,77.000000,C,True,Forecast
23406,HOME SWEET HOME KEY HOLDER,2011-11,2011-12,M2_gbm_poisson,117.000333,197,147.333333,C,True,Forecast
23407,SET OF 2 TRAYS HOME SWEET HOME,2011-11,2011-12,M2_gbm_poisson,65.882308,78,80.333333,C,True,Forecast
23408,PHOTO FRAME LINEN AND LACE SMALL,2011-11,2011-12,M2_gbm_poisson,75.094143,96,99.000000,C,True,Forecast
23409,PHOTO FRAME LINEN AND LACE LARGE,2011-11,2011-12,M2_gbm_poisson,50.196443,46,67.666667,C,True,Forecast
23410,CURIO CABINET LINEN AND LACE,2011-11,2011-12,M2_gbm_poisson,15.914625,4,12.000000,C,True,Forecast
23411,TRELLIS COAT RACK,2011-11,2011-12,M2_gbm_poisson,50.267368,33,73.666667,C,True,Forecast
23412,HEART MIRROR ANTIQUE WHITE,2011-11,2011-12,M2_gbm_poisson,13.605226,0,119.333333,C,True,Forecast
23413,VINTAGE COFFEE GRINDER BOX,2011-11,2011-12,M2_gbm_poisson,45.858349,33,52.000000,C,True,Forecast
23414,ZINC BOX SIGN HOME,2011-11,2011-12,M2_gbm_poisson,45.640662,44,47.000000,C,True,Forecast
23415,HOME SWEET HOME HOOK,2011-11,2011-12,M2_gbm_poisson,73.211321,105,74.333333,C,True,Forecast
23416,CHAMBRE HOOK,2011-11,2011-12,M2_gbm_poisson,24.325869,12,30.000000,C,True,Forecast
23417,BATHROOM HOOK,2011-11,2011-12,M2_gbm_poisson,33.461238,19,23.666667,C,True,Forecast
23418,LAVENDER TOILETTE BOTTLE,2011-11,2011-12,M2_gbm_poisson,68.747756,66,175.000000,C,True,Forecast
23419,HOME SWEET HOME BOTTLE,2011-11,2011-12,M2_gbm_poisson,83.835679,103,149.666667,C,True,Forecast
23420,PANTRY HOOK TEA STRAINER,2011-11,2011-12,M2_gbm_poisson,48.683634,35,54.333333,C,True,Forecast
23421,PANTRY HOOK SPATULA,2011-11,2011-12,M2_gbm_poisson,50.782328,40,53.000000,C,True,Forecast
23422,PANTRY HOOK BALLOON WHISK,2011-11,2011-12,M2_gbm_poisson,55.507611,49,69.666667,C,True,Forecast
23423,PANTRY 3 HOOK ROLLING PIN HANGER,2011-11,2011-12,M2_gbm_poisson,60.033714,63,69.666667,C,True,Forecast
23424,GINGHAM RECIPE BOOK BOX,2011-11,2011-12,M2_gbm_poisson,89.846229,114,144.333333,C,True,Forecast
23425,STORAGE TIN HOME SWEET HOME,2011-11,2011-12,M2_gbm_poisson,49.856115,46,57.333333,C,True,Forecast
23426,METAL SIGN DROP YOUR PANTS,2011-11,2011-12,M2_gbm_poisson,204.845369,432,401.666667,C,True,Forecast
23427,STOOL HOME SWEET HOME,2011-11,2011-12,M2_gbm_poisson,27.595216,12,78.000000,C,True,Forecast
23428,IVORY RETRO KITCHEN WALL CLOCK,2011-11,2011-12,M2_gbm_poisson,70.057613,41,13.666667,C,True,Forecast
23429,RED RETRO KITCHEN WALL CLOCK,2011-11,2011-12,M2_gbm_poisson,65.575263,31,10.333333,C,True,Forecast
23430,BLUE RETRO KITCHEN WALL CLOCK,2011-11,2011-12,M2_gbm_poisson,55.539877,21,7.000000,C,True,Forecast
23431,NATURAL HANGING QUILTED HEARTS,2011-11,2011-12,M2_gbm_poisson,112.154299,156,279.000000,C,True,Forecast
23432,PRETTY HANGING QUILTED HEARTS,2011-11,2011-12,M2_gbm_poisson,85.088419,132,405.333333,C,True,Forecast
23433,HANGING QUILTED PATCHWORK APPLES,2011-11,2011-12,M2_gbm_poisson,135.518210,240,386.000000,C,True,Forecast
23434,3 RAFFIA RIBBONS 50'S CHRISTMAS,2011-11,2011-12,M2_gbm_poisson,356.061936,877,647.000000,C,True,Forecast
23435,3 RAFFIA RIBBONS VINTAGE CHRISTMAS,2011-11,2011-12,M2_gbm_poisson,139.615366,189,254.000000,C,True,Forecast
23436,VINTAGE CHRISTMAS GIFT BAG LARGE,2011-11,2011-12,M2_gbm_poisson,194.565382,300,578.000000,C,True,Forecast
23437,50'S CHRISTMAS GIFT BAG LARGE,2011-11,2011-12,M2_gbm_poisson,265.455918,496,616.666667,C,True,Forecast
23438,RED SPOT GIFT BAG LARGE,2011-11,2011-12,M2_gbm_poisson,184.156511,389,547.666667,C,True,Forecast
23439,HAND WARMER RED LOVE HEART,2011-11,2011-12,M2_gbm_poisson,792.740121,1602,1167.666667,C,True,Forecast
23440,PAINT YOUR OWN EGGS IN CRATE,2011-11,2011-12,M2_gbm_poisson,63.434261,19,6.333333,C,True,Forecast
23441,HAND PAINTED HANGING EASTER EGG,2011-11,2011-12,M2_gbm_poisson,119.631708,20,6.666667,C,True,Forecast
23442,12 HANGING EGGS HAND PAINTED,2011-11,2011-12,M2_gbm_poisson,91.223458,31,10.333333,C,True,Forecast
23444,Next Day Carriage,2011-11,2011-12,M2_gbm_poisson,29.665964,25,13.000000,C,True,Forecast
23445,ICE CREAM BUBBLES,2011-11,2011-12,M2_gbm_poisson,212.442856,482,799.666667,C,True,Forecast
23446,BLUE BUNNY EASTER EGG BASKET,2011-11,2011-12,M2_gbm_poisson,17.038926,0,4.333333,C,True,Forecast
23447,PINK BUNNY EASTER EGG BASKET,2011-11,2011-12,M2_gbm_poisson,19.095945,0,4.666667,C,True,Forecast
23448,CREAM BUNNY EASTER EGG BASKET,2011-11,2011-12,M2_gbm_poisson,24.134132,12,8.333333,C,True,Forecast
23449,SET OF 6 EASTER RAINBOW CHICKS,2011-11,2011-12,M2_gbm_poisson,38.978284,12,4.000000,C,True,Forecast
23451,SQUARE MINI PORTRAIT FRAME,2011-11,2011-12,M2_gbm_poisson,112.701870,161,78.666667,C,True,Forecast
23452,HEART MINI PORTRAIT FRAME,2011-11,2011-12,M2_gbm_poisson,160.755920,282,151.666667,C,True,Forecast
23453,OVAL  MINI PORTRAIT FRAME,2011-11,2011-12,M2_gbm_poisson,103.792616,172,94.333333,C,True,Forecast
23454,THREE MINI HANGING FRAMES,2011-11,2011-12,M2_gbm_poisson,85.957440,113,51.000000,C,True,Forecast
23455,SMALL PARLOUR PICTURE FRAME,2011-11,2011-12,M2_gbm_poisson,64.048192,92,62.000000,C,True,Forecast
23456,MEDIUM PARLOUR PICTURE FRAME,2011-11,2011-12,M2_gbm_poisson,59.788966,74,50.333333,C,True,Forecast
23457,LARGE PARLOUR PICTURE FRAME,2011-11,2011-12,M2_gbm_poisson,57.777671,63,31.666667,C,True,Forecast
23458,DOLLY CABINET 3 DRAWERS,2011-11,2011-12,M2_gbm_poisson,28.973455,30,14.000000,C,True,Forecast
23459,DOLLY CABINET 2 DRAWERS,2011-11,2011-12,M2_gbm_poisson,22.243114,14,9.333333,C,True,Forecast
23460,SWEETHEART WALL TIDY,2011-11,2011-12,M2_gbm_poisson,45.354461,51,24.333333,C,True,Forecast
23461,SWEETHEART BIRD HOUSE,2011-11,2011-12,M2_gbm_poisson,68.704374,83,67.333333,C,True,Forecast
23462,ROCOCO WALL MIRROR WHITE,2011-11,2011-12,M2_gbm_poisson,38.312389,32,26.000000,C,True,Forecast
23463,VINTAGE ZINC WATERING CAN,2011-11,2011-12,M2_gbm_poisson,22.727332,8,3.333333,C,True,Forecast
